course_name,unique_identifier,comment
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Have played here a few times. This course is always in good shape. This time it seemed that too many players before us do not repair ball marks on the greens. Not the courses fault, but it was an issue. Overall it is a fair test and a fun course."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Had a great round on a fantastic summer day! Only lost one ball. Woo hoo!!!
Gray Eagle Golf Club,29989-gray-eagle-golf-club,The course was in decent condition. The pace was slow. Too many ball marks not repaired.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Course in great condition, well cut, no lost balls just off the fairway, too much goose sh**t, but that's everywhere. Great golfing friends and a great time. Plus, on this particular day and time, we had the course pretty much to ourselves, no pushing, no waiting.SO, WHAT CAN I SAY, AN EXCELLENT ROUND FOR ALL, even though we didn't do too well.Big Al"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Great course to play. Was in top notch shape and the staff was very friendly.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"It is a nice course and the layout is good. But, there was no sand in the bunkers, and both the tee boxes and greens need attentionvery badly."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"The course was well manicured and easy to find the green locations. However, some green were very difficult to putt on because of pin location and others were small."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"My friend and I are not great golfers. We went into the pro show here and talked to drew there about our play. He took five minutes to show us just a few little basics that had both of us shooting the best rounds of our lives. I improved my best score by 10 strokes!! He did this absolutely free and with nothing but grace, character and the hope that we had a better time golfing. They have my return business not only golfing but when I get to the point that I think I deserve some lessons or maybe new club or even just grips on what I've got I will be at gray eagle."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"I always have a good experience here. Greens could use a little more time to repair from the harsh winter and bug infestation last summer, but the overall quality of turf is good. Only criticism would be they don't bag the clippings in the rough and some false-front greens. Definitely considered a go-to for practice rounds."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,There are some challenging holes on this course. The layout is great but the conditions could be a lot better.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Decent course. A golf now deal is worth it. They have improved some of the tee boxes but they still need a little work.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"A nice mix of holes, some with length, some that are short and reachable. There a few tight tee shots, but the large undulating greens are the courses true defense."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Played at 11:30 am on Monday and trash cans were not emptied from Sundays rounds . Need a golf tee no problem as the tee boxes were littered with broken ones . The cashier always acts like I am bothering him when I come to check in and then walk to the snack bar that he has to cover . Here's a idea put a fridge by the check in desk!
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Compared to some other courses in the area the greens looked like it was the middle of July, not early May. The looked dry and had a lot of dead spots. I like the layout of the course and the practice facilities were good."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,Although some greens are in rough shape. Great deal through golfnow
Gray Eagle Golf Club,29989-gray-eagle-golf-club,The course was in fairly good shape. The only problem was around (just off) the greens. There were hard spots without much grass.
Gray Eagle Golf Club,29989-gray-eagle-golf-club,The course overall was in pretty good shape for this early in the season. Greens were very receptive and putted nicely. the fairways are in really good shape much better than expected!
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Gray Eagle has a great layout. The ownership just won't put the money into it to take it to the next level. Improve the greens, fill in the rough and add sand to the bunkers and traps and you have a great course. It is just very average right now."
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"After early spring rains, course was cart path only. This did not detract from a great outing for 4 golfers with a wide range of skills. Generally fairways were in good shape ( considering severity of winter and recent rains) and were relatively dry and very playable. Front 9 greens were bumpy but improved greatly on back 9.Overall a better than average course and GREAT value for money.Pro Shop staff were very welcoming and accommodating.Since this outing was early spring, and mid week, there was no beverage cart, half way house or Porta Johns.Go play it - you will enjoy the course!"
Gray Eagle Golf Club,29989-gray-eagle-golf-club,"Descent course for the money, the condition was a little rough but we have had a horrible winter"
